orderID,productID,unitPrice,quantity,discount
348,19,9.2,17,0.3
349,48,12.75,7,0.25
350,30,25.89,43,0.61
351,47,9.5,26,0.55
352,32,32,26,0.12
353,3,10,32,1
354,42,14,24,0.24
355,54,7.45,39,0.2
356,3,10,47,0.76
357,77,13,37,0.98
358,40,18.4,52,0.53
359,50,16.25,43,0.65
360,64,33.25,60,0.76
361,41,9.65,37,0.75
362,1,18,45,0.29
363,9,97,41,0.11
364,35,18,28,0.24
365,4,22,29,0.41
366,36,19,34,0.8
367,68,12.5,51,0.52
368,67,14,26,0.15
369,53,32.8,41,0.45
370,47,9.5,58,0.89
371,51,53,36,0.27
372,59,55,21,0.6
373,67,14,32,0.88
374,41,9.65,57,0.25
375,48,12.75,2,0.33
376,3,10,44,0.87
377,53,32.8,2,0.38
378,53,32.8,52,1
379,2,19,34,0.9
380,3,10,47,0.56
381,52,7,4,0.31
382,57,19.5,46,0.85
383,44,19.45,1,0.83
384,54,7.45,59,0.25
385,57,19.5,17,0.36
386,73,15,27,0.13
387,44,19.45,38,0.46
388,51,53,29,0.42
389,47,9.5,6,0.31
390,3,10,10,0.14
391,70,15,33,0.48
392,76,18,4,0.89
393,70,15,35,0.82
394,11,21,44,0.14
395,38,263.5,43,0.77
396,12,38,40,0.4
397,72,34.8,44,0.1
398,20,81,2,0.1
399,73,15,21,0.81
400,76,18,60,0.25
401,16,17.45,19,0.1
402,70,15,38,0.34
403,55,24,17,0.48
404,67,14,40,0.92
405,12,38,21,0.24
406,49,20,1,0.25
407,70,15,5,0.6
408,31,12.5,39,0.86
409,43,46,45,0.88
410,38,263.5,2,0.64
411,5,21.35,10,0.23
412,72,34.8,44,0.87
413,9,97,15,0.97
414,51,53,49,0.93
415,61,28.5,11,0.84
416,72,34.8,58,0.32
417,20,81,53,0.58
418,67,14,21,0.84
419,74,10,57,0.22
420,65,21.05,39,0.88
421,17,39,45,0.29
422,32,32,52,0.37
423,35,18,51,0.72
424,66,17,5,0.51
425,44,19.45,47,0.88
426,72,34.8,31,0.81
427,65,21.05,9,0.15
428,25,14,53,0.76
429,14,23.25,44,0.23
430,12,38,12,0.81
431,18,62.5,15,0.23
432,46,12,37,0.55
433,20,81,6,0.41
434,42,14,15,0.77
435,68,12.5,13,0.71
436,68,12.5,11,0.97
437,58,13.25,29,0.91
438,6,25,40,0.98
439,20,81,51,0.76
440,53,32.8,58,0.81
441,67,14,48,0.18
442,73,15,53,0.53
443,66,17,12,0.67
444,29,123.79,26,0.83
445,62,49.3,29,0.16
446,38,263.5,11,0.16
447,73,15,13,0.55
448,21,10,55,0.96
449,63,43.9,9,0.77
450,42,14,9,0.85
451,38,263.5,43,0.76
452,41,9.65,28,0.11
453,43,46,39,0.19
454,26,31.23,16,0.99
455,34,14,37,0.47
456,68,12.5,56,0.53
457,25,14,42,0.94
458,62,49.3,52,0.22
459,27,43.9,43,0.86
460,9,97,14,0.3
461,58,13.25,29,0.64
462,35,18,18,0.95
463,43,46,31,0.99
464,16,17.45,45,0.46
465,12,38,12,0.44
466,3,10,60,0.73
467,61,28.5,49,0.58
468,61,28.5,6,0.18
469,43,46,38,0.5
470,25,14,44,0.12
471,10,31,29,0.18
472,5,21.35,38,0.73
473,4,22,16,0.67
474,64,33.25,14,0.21
475,22,21,51,0.94
476,18,62.5,14,0.92
477,44,19.45,55,0.22
478,37,26,33,0.74
479,8,40,10,0.29
480,76,18,11,0.34
481,31,12.5,59,0.65
482,3,10,8,0.83
483,37,26,48,0.21
484,66,17,39,0.55
485,53,32.8,19,0.44
486,58,13.25,57,0.5
487,76,18,43,0.62
488,39,18,50,0.77
489,22,21,7,0.1
490,14,23.25,15,0.87
491,31,12.5,37,0.46
492,39,18,54,0.28
493,19,9.2,34,0.28
494,23,9,35,0.93
495,36,19,59,0.29
496,53,32.8,24,0.86
497,25,14,29,0.47
498,64,33.25,49,0.38
499,29,123.79,28,0.35
500,40,18.4,2,0.26
501,63,43.9,22,0.97
502,54,7.45,42,0.35
503,28,45.6,47,0.92
504,65,21.05,43,0.73
505,70,15,37,0.73
506,19,9.2,44,0.88
507,8,40,49,0.28
508,60,34,22,0.77
509,10,31,35,0.92
510,66,17,23,0.95
511,43,46,28,0.5
512,47,9.5,14,0.48
513,47,9.5,26,0.26
514,12,38,48,0.27
515,37,26,35,0.4
516,69,36,13,0.86
517,75,7.75,30,0.32
518,24,4.5,14,0.34
519,20,81,50,0.97
520,53,32.8,21,0.97
521,4,22,59,0.78
522,44,19.45,8,0.16
523,34,14,13,0.26
524,43,46,44,0.97
525,31,12.5,60,0.88
526,23,9,20,0.38
527,31,12.5,10,0.29
528,74,10,14,0.46
529,18,62.5,25,0.18
530,25,14,20,0.88
531,44,19.45,60,0.84
532,19,9.2,44,0.73
533,62,49.3,57,0.64
534,65,21.05,38,0.96
535,42,14,38,0.45
536,53,32.8,21,0.47
537,2,19,5,0.44
538,70,15,29,0.2
539,37,26,37,0.42
540,41,9.65,17,0.24
541,1,18,37,0.69
542,24,4.5,11,0.9
543,34,14,23,1
544,75,7.75,44,0.33
545,37,26,23,0.51
546,10,31,23,0.87
547,32,32,1,0.19
548,47,9.5,19,0.84
549,63,43.9,8,0.99
550,43,46,48,0.95
551,7,30,32,0.64
552,45,9.5,4,0.62
553,76,18,33,0.24
554,76,18,58,0.52
555,2,19,27,0.61
556,58,13.25,7,0.69
557,71,21.5,25,0.26
558,72,34.8,53,0.47
559,47,9.5,45,0.17
560,20,81,37,0.28
561,31,12.5,40,0.4
562,14,23.25,6,0.9
563,19,9.2,18,0.78
564,10,31,1,0.85
565,66,17,10,0.96
566,3,10,33,0.33
567,15,15.5,23,0.31
568,55,24,19,0.25
569,70,15,16,0.34
570,72,34.8,35,0.58
571,38,263.5,26,0.21
572,71,21.5,24,0.3
573,40,18.4,27,0.98
574,5,21.35,14,0.73
575,67,14,60,0.32
576,4,22,1,0.62
577,41,9.65,55,0.13
578,63,43.9,17,0.58
579,28,45.6,35,0.54
580,22,21,44,0.59
581,17,39,23,0.21
582,13,6,39,0.29
583,73,15,37,0.9
584,66,17,54,0.63
585,44,19.45,10,0.2
586,27,43.9,35,0.41
587,29,123.79,24,0.54
588,38,263.5,37,0.36
589,57,19.5,56,0.1
590,71,21.5,2,0.25
591,15,15.5,3,1
592,61,28.5,51,0.57
593,7,30,16,0.76
594,12,38,15,0.71
595,27,43.9,12,0.22
596,77,13,43,0.69
597,26,31.23,26,0.59
598,16,17.45,51,0.31
599,56,38,36,0.96
600,73,15,35,0.26
601,39,18,7,0.92
602,67,14,45,0.96
603,76,18,2,0.74
604,73,15,42,0.63
605,49,20,39,0.88
606,40,18.4,4,0.22
607,72,34.8,24,0.8
608,3,10,38,0.88
609,40,18.4,14,0.88
610,22,21,34,0.56
611,61,28.5,60,0.81
612,58,13.25,38,0.12
613,55,24,45,0.85
614,32,32,15,0.76
615,77,13,35,0.65
616,55,24,17,0.61
617,18,62.5,49,0.31
618,49,20,26,0.31
619,76,18,57,0.35
620,35,18,60,0.26
621,10,31,35,0.66
622,43,46,14,0.88
623,71,21.5,20,0.89
624,28,45.6,54,0.66
625,73,15,18,0.22
626,44,19.45,4,0.42
627,25,14,2,0.65
628,68,12.5,7,0.79
629,4,22,59,0.9
630,9,97,29,0.28
631,3,10,40,0.19
632,45,9.5,56,0.77
633,16,17.45,46,0.94
634,76,18,12,0.7
635,71,21.5,30,0.49
636,15,15.5,50,0.26
637,69,36,30,0.43
638,59,55,44,0.84
639,64,33.25,29,0.41
640,65,21.05,59,0.22
641,62,49.3,39,0.21
642,4,22,53,0.51
643,35,18,8,0.13
644,29,123.79,21,0.64
645,66,17,56,0.59
646,18,62.5,55,0.96
647,69,36,37,0.98
648,21,10,53,0.75
649,52,7,18,0.65
650,10,31,47,0.93
651,64,33.25,28,0.34
652,3,10,29,0.23
653,52,7,51,0.87
654,45,9.5,52,0.22
655,55,24,4,0.58
656,73,15,45,0.73
657,41,9.65,40,0.57
658,2,19,22,0.86
659,70,15,53,0.83
660,13,6,30,0.74
661,31,12.5,24,0.49
662,20,81,53,0.74
663,72,34.8,52,0.26
664,37,26,20,0.65
665,13,6,51,0.11
666,76,18,49,0.38
667,32,32,53,0.57
668,3,10,48,0.53
669,3,10,23,0.53
670,60,34,40,0.48
671,18,62.5,38,0.49
672,60,34,25,0.52
673,27,43.9,19,0.27
674,31,12.5,48,0.92
675,77,13,2,0.85
676,30,25.89,20,0.31
677,58,13.25,2,0.84
678,55,24,22,0.62
679,14,23.25,40,0.93
680,7,30,55,0.74
681,74,10,4,0.95
682,58,13.25,30,0.32
683,53,32.8,12,0.41
684,67,14,35,0.61
685,11,21,40,0.96
686,70,15,19,0.26
687,32,32,13,0.82
688,77,13,58,0.13
689,26,31.23,8,0.29
690,60,34,58,0.95
691,14,23.25,32,0.81
692,9,97,14,0.91
693,19,9.2,16,0.3
694,13,6,10,0.86
695,28,45.6,38,0.71
696,17,39,24,0.8
697,71,21.5,4,0.32
698,36,19,29,0.4
699,30,25.89,45,0.65
700,75,7.75,54,0.29
701,15,15.5,49,0.28
702,73,15,23,0.84
703,17,39,36,0.36
704,63,43.9,16,0.12
705,11,21,34,0.91
706,57,19.5,39,0.23
707,18,62.5,45,0.84
708,75,7.75,44,0.52
709,20,81,39,0.37
710,77,13,12,0.16
711,34,14,37,0.91
712,2,19,33,0.67
713,77,13,16,0.3
714,14,23.25,49,0.86
715,27,43.9,36,0.44
716,3,10,40,0.5
717,7,30,55,0.26
718,44,19.45,12,0.55
719,73,15,7,0.93
720,30,25.89,7,0.2
721,48,12.75,60,0.68
722,22,21,36,0.93
723,44,19.45,41,0.31
724,61,28.5,35,0.42
725,73,15,19,0.1
726,52,7,21,0.61
727,77,13,49,0.9
728,26,31.23,23,0.42
729,54,7.45,37,0.43
730,52,7,57,0.85
731,44,19.45,59,0.67
732,29,123.79,51,0.2
733,40,18.4,11,0.91
734,16,17.45,6,0.37
735,20,81,24,0.76
736,52,7,13,0.8
737,12,38,44,0.29
738,39,18,28,0.34
739,49,20,46,0.5
740,48,12.75,22,0.61
741,27,43.9,53,0.83
742,66,17,14,0.93
743,68,12.5,53,0.99
744,29,123.79,41,0.49
745,37,26,53,0.28
746,36,19,38,0.65
747,77,13,45,0.91
748,55,24,60,0.47
749,71,21.5,38,0.76
750,46,12,48,0.45
751,19,9.2,14,0.21
752,18,62.5,60,0.14
753,26,31.23,5,0.2
754,53,32.8,2,0.19
755,71,21.5,48,0.49
756,72,34.8,3,0.94
757,25,14,10,0.19
758,3,10,2,0.14
759,23,9,29,0.52
760,40,18.4,27,0.81
761,71,21.5,11,0.28
762,6,25,23,0.8
763,74,10,60,0.32
764,56,38,35,0.85
765,19,9.2,24,0.2
766,20,81,42,0.52
767,34,14,58,0.67
768,72,34.8,58,0.8
769,16,17.45,16,0.35
770,54,7.45,3,0.81
771,67,14,27,0.16
772,6,25,50,0.13
773,39,18,3,0.26
774,29,123.79,23,0.1
775,3,10,51,0.3
776,69,36,57,0.93
777,13,6,45,0.69
778,57,19.5,11,0.17
779,22,21,35,0.11
780,69,36,40,0.41
781,8,40,21,0.35
782,67,14,33,0.2
783,77,13,12,0.27
784,46,12,26,0.52
785,7,30,55,0.98
786,60,34,52,0.7
787,49,20,50,1
788,65,21.05,25,0.73
789,59,55,20,0.62
790,29,123.79,50,0.89
791,3,10,8,0.56
792,3,10,5,0.97
793,56,38,54,0.18
794,6,25,26,0.94
795,33,2.5,30,0.49
796,76,18,3,0.47
797,37,26,34,0.26
798,73,15,49,0.37
799,9,97,30,0.41
800,53,32.8,18,0.17
801,1,18,22,0.99
802,19,9.2,21,0.83
803,27,43.9,22,0.84
804,29,123.79,57,0.63
805,51,53,20,0.91
806,33,2.5,53,0.3
807,45,9.5,45,0.48
808,73,15,10,0.17
809,28,45.6,46,0.17
810,3,10,45,0.54
811,28,45.6,6,0.33
812,62,49.3,1,0.84
813,44,19.45,39,0.54
814,37,26,38,0.18
815,52,7,57,0.35
816,52,7,18,0.64
817,12,38,22,0.58
818,4,22,36,0.53
819,7,30,48,0.35
820,38,263.5,6,0.26
821,10,31,2,0.67
822,48,12.75,42,0.38
823,35,18,53,0.11
824,8,40,34,0.2
825,14,23.25,19,0.61
826,60,34,55,0.49
827,23,9,49,0.85
828,5,21.35,46,0.68
829,51,53,37,0.51
830,26,31.23,24,0.24
831,26,31.23,47,0.64
832,62,49.3,38,0.89
833,74,10,2,0.71
834,47,9.5,31,0.32
835,20,81,41,0.17
836,37,26,47,0.95
837,42,14,11,0.98
838,58,13.25,55,1
839,36,19,19,0.54
840,4,22,34,0.25
841,65,21.05,11,0.43
842,26,31.23,3,0.87
843,46,12,60,0.86
844,47,9.5,7,0.76
845,14,23.25,2,0.29
846,7,30,57,0.44
847,43,46,54,0.95
848,14,23.25,41,0.77
849,21,10,48,0.27
850,74,10,54,0.4
851,40,18.4,58,0.84
852,67,14,40,0.89
853,28,45.6,10,0.44
854,22,21,43,0.81
855,57,19.5,31,0.6
856,46,12,5,0.74
857,45,9.5,22,0.16
858,71,21.5,9,0.89
859,10,31,3,0.17
860,56,38,42,0.35
861,60,34,17,0.12
862,53,32.8,24,0.69
863,24,4.5,31,0.49
864,60,34,24,0.5
865,37,26,47,0.6
866,63,43.9,6,0.64
867,48,12.75,16,0.97
868,61,28.5,28,0.86
869,40,18.4,10,0.69
870,53,32.8,13,0.48
871,8,40,8,0.91
872,72,34.8,48,0.12
873,26,31.23,12,0.61
874,33,2.5,43,0.48
875,72,34.8,26,0.85
876,67,14,15,0.2
877,51,53,10,0.5
878,16,17.45,53,0.26
879,65,21.05,28,0.19
880,35,18,24,0.34
881,52,7,11,0.98
882,17,39,24,0.74
883,4,22,33,0.23
884,46,12,44,0.31
885,11,21,1,0.36
886,17,39,25,0.47
887,76,18,29,0.21
888,4,22,48,0.37
889,40,18.4,20,0.27
890,37,26,21,0.83
891,22,21,31,0.61
892,30,25.89,43,0.94
893,52,7,34,0.73
894,67,14,44,0.13
895,17,39,16,0.78
896,19,9.2,14,0.1
897,52,7,25,0.56
898,60,34,7,0.46
899,51,53,56,0.36
900,75,7.75,12,0.93
901,22,21,59,0.67
902,64,33.25,33,0.23
903,28,45.6,53,0.84
904,20,81,53,0.7
905,30,25.89,38,0.72
906,38,263.5,11,0.13
907,19,9.2,18,0.49
908,22,21,43,0.57
909,35,18,47,0.31
910,77,13,24,0.76
911,44,19.45,11,0.56
912,73,15,36,0.24
913,12,38,41,0.9
914,70,15,26,0.8
915,40,18.4,12,0.21
916,7,30,14,0.4
917,55,24,48,0.94
918,77,13,33,0.94
919,50,16.25,22,0.5
920,2,19,58,0.36
921,54,7.45,29,0.67
922,27,43.9,12,0.58
923,45,9.5,55,0.25
924,69,36,21,0.69
925,54,7.45,36,0.22
926,11,21,3,0.48
927,53,32.8,8,0.18
928,75,7.75,55,0.43
929,2,19,20,0.38
930,55,24,52,0.93
931,68,12.5,53,0.86
932,69,36,48,0.47
933,37,26,23,0.43
934,70,15,2,0.1
935,66,17,9,0.17
936,35,18,45,0.42
937,15,15.5,13,0.55
938,48,12.75,12,0.27
939,25,14,26,0.3
940,77,13,42,0.23
941,18,62.5,35,0.8
942,41,9.65,24,0.49
943,40,18.4,9,0.89
944,51,53,14,0.77
945,19,9.2,35,0.41
946,18,62.5,22,0.3
947,68,12.5,59,0.78
948,26,31.23,45,0.29
949,9,97,12,0.99
950,42,14,14,0.55
951,18,62.5,54,0.34
952,25,14,54,0.71
953,62,49.3,56,0.85
954,66,17,34,0.12
955,2,19,14,0.24
956,31,12.5,51,0.76
957,35,18,14,0.69
958,38,263.5,27,0.82
959,46,12,27,0.31
960,74,10,21,0.16
961,47,9.5,10,0.57
962,61,28.5,34,0.14
963,61,28.5,48,0.39
964,62,49.3,21,0.94
965,46,12,52,0.64
966,25,14,15,0.34
967,75,7.75,32,0.28
968,16,17.45,49,0.49
969,68,12.5,25,0.27
970,53,32.8,45,0.29
971,3,10,9,0.87
972,76,18,25,0.43
973,27,43.9,3,0.18
974,63,43.9,57,1
975,43,46,26,0.26
976,71,21.5,47,0.89
977,6,25,8,0.96
978,55,24,48,0.97
979,57,19.5,53,0.4
980,8,40,9,0.47
981,12,38,27,0.58
982,21,10,52,0.85
983,29,123.79,59,0.37
984,39,18,17,0.62
985,52,7,42,0.72
986,26,31.23,31,0.7
987,62,49.3,43,0.72
988,17,39,36,0.52
989,59,55,40,0.45
990,62,49.3,38,0.1
991,7,30,37,0.1
992,6,25,52,0.3
993,67,14,28,0.17
994,40,18.4,51,0.41
995,5,21.35,33,0.71
996,35,18,5,0.21
997,10,31,10,0.45
998,18,62.5,8,0.69
999,77,13,60,0.75
1000,66,17,50,0.87
1001,56,38,43,0.15
1002,47,9.5,57,0.75
1003,44,19.45,1,0.61
1004,31,12.5,17,0.76
1005,20,81,60,0.94
1006,4,22,20,0.45
1007,25,14,13,0.7
1008,25,14,19,0.67
1009,30,25.89,16,0.78
1010,35,18,51,0.58
1011,9,97,51,0.38
1012,10,31,24,0.96
1013,13,6,46,0.46
1014,23,9,37,0.59
1015,20,81,7,0.2
1016,64,33.25,34,0.62
1017,18,62.5,11,0.43
1018,47,9.5,1,0.4
1019,61,28.5,36,0.62
1020,52,7,13,0.72
1021,44,19.45,34,0.72
1022,66,17,34,0.43
1023,48,12.75,42,0.88
1024,13,6,47,0.5
1025,30,25.89,20,0.5
1026,64,33.25,10,0.43
1027,19,9.2,18,0.88
1028,61,28.5,53,0.83
1029,29,123.79,21,0.84
1030,63,43.9,45,0.18
1031,38,263.5,15,0.18
1032,31,12.5,9,0.78
1033,16,17.45,26,0.43
1034,47,9.5,34,0.14
1035,38,263.5,6,0.3
1036,23,9,31,0.75
1037,37,26,55,0.66
1038,75,7.75,18,0.1
1039,52,7,19,0.16
1040,65,21.05,40,0.28
1041,4,22,14,0.91
1042,16,17.45,31,0.82
1043,69,36,58,0.17
1044,58,13.25,52,0.93
1045,47,9.5,60,0.83
1046,51,53,23,0.58
1047,72,34.8,18,0.5
1048,23,9,57,0.84
1049,20,81,14,0.74
1050,36,19,7,0.13
1051,19,9.2,10,0.22
1052,60,34,52,0.95
1053,66,17,38,0.58
1054,53,32.8,58,0.2
1055,34,14,27,0.24
1056,36,19,48,0.83
1057,58,13.25,17,0.74
1058,20,81,60,0.3
1059,22,21,42,0.19
1060,68,12.5,35,0.35
1061,45,9.5,11,0.13
1062,32,32,59,0.62
1063,63,43.9,5,0.43
1064,17,39,59,0.76
1065,36,19,48,0.81
1066,59,55,50,1
1067,38,263.5,11,0.82
1068,68,12.5,47,0.7
1069,13,6,53,0.81
1070,25,14,40,0.15
1071,45,9.5,31,0.65
1072,50,16.25,53,0.97
1073,14,23.25,7,0.75
1074,24,4.5,5,0.58
1075,31,12.5,25,0.9
1076,60,34,17,0.74
